ClientNum,Throughput,Latency_ms,ValueSize,WriteRatio
5, 651.376233, 10.000000, 1024, 0.95
5, 694.162984, 9.000000, 1024, 0.95
5, 696.356944, 9.000000, 1024, 0.95
5, 672.123062, 10.000000, 1024, 0.95
5, 708.840850, 9.000000, 1024, 0.95
10, 970.958357, 14.000000, 1024, 0.95
10, 953.826853, 14.000000, 1024, 0.95
10, 973.290749, 14.000000, 1024, 0.95
10, 954.773467, 14.000000, 1024, 0.95
10, 959.437487, 14.000000, 1024, 0.95
15, 741.524153, 24.000000, 1024, 0.95
15, 1055.166548, 18.000000, 1024, 0.95
15, 1068.716554, 18.000000, 1024, 0.95
15, 1046.980142, 18.000000, 1024, 0.95
15, 1022.575082, 19.000000, 1024, 0.95
20, 1106.838607, 23.000000, 1024, 0.95
20, 1113.181901, 23.000000, 1024, 0.95
20, 1101.585809, 23.000000, 1024, 0.95
20, 1117.389505, 23.000000, 1024, 0.95
20, 1082.513107, 23.000000, 1024, 0.95
25, 1112.168064, 27.000000, 1024, 0.95
25, 786.597208, 35.000000, 1024, 0.95
25, 1071.949899, 28.000000, 1024, 0.95
25, 1085.655217, 28.000000, 1024, 0.95
30, 349.952892, 135.000000, 1024, 0.95
30, 1109.230996, 33.000000, 1024, 0.95
30, 287.564129, 148.000000, 1024, 0.95
30, 1081.625414, 34.000000, 1024, 0.95
35, 335.850477, 142.000000, 1024, 0.95
35, 1076.698676, 38.000000, 1024, 0.95
35, 226.604551, 237.000000, 1024, 0.95
35, 1104.951613, 37.000000, 1024, 0.95
35, 1074.723936, 39.000000, 1024, 0.95
40, 453.997442, 110.000000, 1024, 0.95
40, 1075.479260, 44.000000, 1024, 0.95
40, 281.829144, 200.000000, 1024, 0.95
40, 1091.880304, 42.000000, 1024, 0.95
45, 1086.164019, 47.000000, 1024, 0.05
45, 1169.164494, 44.000000, 1024, 0.05
45, 295.067917, 160.000000, 1024, 0.05
45, 371.669680, 142.000000, 1024, 0.05
45, 663.647673, 100.000000, 1024, 0.05
50, 1123.306222, 51.000000, 1024, 0.05
50, 311.886735, 183.000000, 1024, 0.05
50, 224.233703, 206.000000, 1024, 0.05
50, 229.519607, 191.000000, 1024, 0.05
50, 1119.120496, 51.000000, 1024, 0.05
55, 238.484790, 258.000000, 1024, 0.05
55, 990.091206, 66.000000, 1024, 0.05
55, 224.508721, 335.000000, 1024, 0.05
55, 427.482416, 154.000000, 1024, 0.05
55, 588.519873, 108.000000, 1024, 0.05
60, 222.479062, 452.000000, 1024, 0.05
60, 286.314107, 207.000000, 1024, 0.05
60, 1070.808379, 67.000000, 1024, 0.05
60, 328.251161, 199.000000, 1024, 0.05
60, 436.553096, 185.000000, 1024, 0.05
45, 1106.228519, 48.000000, 1024, 0.5
45, 1164.886158, 46.000000, 1024, 0.5
45, 428.736211, 118.000000, 1024, 0.5
45, 744.819404, 57.000000, 1024, 0.5
45, 477.780621, 112.000000, 1024, 0.5
50, 568.290161, 117.000000, 1024, 0.5
50, 336.569131, 197.000000, 1024, 0.5
50, 705.281919, 90.000000, 1024, 0.5
50, 1088.784774, 54.000000, 1024, 0.5
55, 265.699125, 334.000000, 1024, 0.5
55, 438.430449, 187.000000, 1024, 0.5
60, 1038.409343, 69.000000, 1024, 0.5
60, 339.069458, 260.000000, 1024, 0.5
60, 367.545655, 197.000000, 1024, 0.5
60, 299.282280, 212.000000, 1024, 0.5
45, 278.585677, 252.000000, 1024, 0.95
45, 355.872628, 129.000000, 1024, 0.95
45, 1087.505730, 48.000000, 1024, 0.95
45, 1087.285762, 49.000000, 1024, 0.95
45, 620.220561, 97.000000, 1024, 0.95
50, 1042.320359, 55.000000, 1024, 0.95
50, 1063.286620, 55.000000, 1024, 0.95
50, 1027.554342, 58.000000, 1024, 0.95
50, 599.801502, 117.000000, 1024, 0.95
50, 1046.127711, 55.000000, 1024, 0.95
55, 515.263013, 171.000000, 1024, 0.95
55, 1005.269166, 63.000000, 1024, 0.95
55, 420.784003, 193.000000, 1024, 0.95
55, 1040.226557, 61.000000, 1024, 0.95
55, 360.368189, 205.000000, 1024, 0.95
60, 328.104389, 295.000000, 1024, 0.95
50, 181.774303, 344.000000, 1024, 0.5
50, 629.055963, 100.000000, 1024, 0.5
50, 350.031707, 221.000000, 1024, 0.5
50, 1150.612520, 52.000000, 1024, 0.5
50, 587.243822, 124.000000, 1024, 0.5
60, 696.834007, 107.000000, 1024, 0.5
60, 1111.198291, 63.000000, 1024, 0.5
60, 326.728509, 246.000000, 1024, 0.5
60, 298.970671, 286.000000, 1024, 0.5
60, 329.377364, 227.000000, 1024, 0.5
50, 1053.263956, 56.000000, 1024, 0.95
50, 1041.888937, 56.000000, 1024, 0.95
50, 179.192375, 375.000000, 1024, 0.95
50, 1069.107286, 55.000000, 1024, 0.95
50, 412.790306, 160.000000, 1024, 0.95
60, 1022.411482, 68.000000, 1024, 0.95
60, 971.864160, 70.000000, 1024, 0.95
60, 1009.740457, 69.000000, 1024, 0.95
60, 356.374444, 330.000000, 1024, 0.95
60, 989.168619, 70.000000, 1024, 0.95
55, 408.801203, 182.000000, 1024, 0.5
55, 209.124850, 396.000000, 1024, 0.5
55, 282.366183, 212.000000, 1024, 0.5
55, 217.795056, 368.000000, 1024, 0.5
55, 197.114946, 424.000000, 1024, 0.5
55, 264.226000, 338.000000, 1024, 0.95
55, 1035.375493, 62.000000, 1024, 0.95
55, 202.049030, 427.000000, 1024, 0.95
55, 944.989718, 69.000000, 1024, 0.95
55, 894.596172, 89.000000, 1024, 0.95
5, 671.448501, 10.000000, 128, 0.95
5, 554.758770, 11.000000, 128, 0.95
5, 675.837502, 10.000000, 128, 0.95
5, 619.290107, 11.000000, 128, 0.95
5, 667.546757, 10.000000, 128, 0.95
5, 659.866357, 10.000000, 128, 0.95
10, 902.946518, 14.000000, 128, 0.95
10, 924.361803, 14.000000, 128, 0.95
10, 919.526439, 14.000000, 128, 0.95
10, 917.333516, 15.000000, 128, 0.95
10, 906.305678, 15.000000, 128, 0.95
15, 1017.540171, 19.000000, 128, 0.95
15, 1029.902076, 19.000000, 128, 0.95
15, 985.438670, 20.000000, 128, 0.95
15, 1028.798603, 19.000000, 128, 0.95
15, 1024.629378, 19.000000, 128, 0.95
20, 1057.448550, 23.000000, 128, 0.95
20, 1067.195499, 23.000000, 128, 0.95
20, 1069.018385, 23.000000, 128, 0.95
20, 1068.669560, 23.000000, 128, 0.95
20, 1064.921529, 23.000000, 128, 0.95
25, 255.454900, 99.000000, 128, 0.95
25, 186.379737, 113.000000, 128, 0.95
25, 1066.984825, 28.000000, 128, 0.95
25, 514.164851, 68.000000, 128, 0.95
25, 260.987443, 93.000000, 128, 0.95
30, 518.666372, 63.000000, 128, 0.95
30, 214.470452, 140.000000, 128, 0.95
30, 605.412849, 69.000000, 128, 0.95
30, 314.505559, 128.000000, 128, 0.95
30, 1033.807469, 33.000000, 128, 0.95
35, 385.801591, 123.000000, 128, 0.95
35, 458.321294, 108.000000, 128, 0.95
35, 1080.790429, 39.000000, 128, 0.95
35, 201.295341, 146.000000, 128, 0.95
35, 667.417433, 65.000000, 128, 0.95
40, 278.585121, 160.000000, 128, 0.95
40, 326.165569, 111.000000, 128, 0.95
40, 600.526920, 68.000000, 128, 0.95
40, 1005.166309, 46.000000, 128, 0.95
40, 277.020272, 172.000000, 128, 0.95
45, 1057.445976, 49.000000, 128, 0.95
45, 435.881558, 143.000000, 128, 0.95
45, 1077.102188, 49.000000, 128, 0.95
45, 1069.674853, 49.000000, 128, 0.95
45, 225.306296, 253.000000, 128, 0.95
50, 409.783537, 168.000000, 128, 0.95
50, 1066.493418, 54.000000, 128, 0.95
50, 391.051460, 187.000000, 128, 0.95
50, 1051.275350, 55.000000, 128, 0.95
50, 228.382016, 256.000000, 128, 0.95
55, 1021.651165, 64.000000, 128, 0.95
55, 378.495387, 171.000000, 128, 0.95
55, 961.414197, 63.000000, 128, 0.95
55, 248.547006, 272.000000, 128, 0.95
55, 998.624946, 64.000000, 128, 0.95
60, 370.801140, 241.000000, 128, 0.95
60, 430.584806, 191.000000, 128, 0.95
60, 1011.335446, 71.000000, 128, 0.95
60, 205.189658, 486.000000, 128, 0.95
60, 498.964550, 196.000000, 128, 0.95
