ClientNum,Throughput,Latency_ms,ValueSize,WriteRatio
2800, 29372.009950, 158.16994, 128, 0.05
2800, 20965.531668, 251.63269, 128, 0.05
2800, 21995.610538, 225.592679, 128, 0.05
2800, 22694.550744, 219.336728, 128, 0.05
2800, 21745.481250, 243.562908, 128, 0.05
2900, 26248.585979, 169.160819, 128, 0.05
2900, 24798.923754, 221.48927, 128, 0.05
2900, 23276.529090, 214.914035, 128, 0.05
2900, 23730.729595, 225.502585, 128, 0.05
2900, 29293.913397, 150.661752, 128, 0.05
3000, 22686.611616, 239.124141, 128, 0.05
3000, 25508.855561, 194.2531, 128, 0.05
3000, 23378.357158, 236.296925, 128, 0.05
3000, 21741.594608, 285.534727, 128, 0.05
3000, 21241.077229, 267.601929, 128, 0.05
100, 4535.630339, 47.390343, 128, 0.5
100, 4146.092481, 50.557531, 128, 0.5
100, 3962.060276, 54.526139, 128, 0.5
100, 4425.505711, 50.77995, 128, 0.5
100, 4212.128902, 47.246453, 128, 0.5
200, 7237.503967, 56.726419, 128, 0.5
200, 8001.037991, 48.683064, 128, 0.5
200, 6838.172833, 63.730335, 128, 0.5
200, 6647.222513, 58.748466, 128, 0.5
200, 6533.637495, 62.170359, 128, 0.5
300, 8989.855490, 65.114919, 128, 0.5
300, 9556.822155, 58.873877, 128, 0.5
300, 8272.918088, 71.45969, 128, 0.5
300, 8581.095497, 68.488235, 128, 0.5
300, 8741.014749, 70.731704, 128, 0.5
400, 11243.726202, 68.929717, 128, 0.5
400, 10059.745897, 68.875738, 128, 0.5
400, 10935.379035, 66.678304, 128, 0.5
400, 10622.857729, 72.291247, 128, 0.5
400, 10875.671162, 72.226797, 128, 0.5
500, 11370.793270, 79.403571, 128, 0.5
500, 12547.392474, 70.483063, 128, 0.5
500, 11823.839379, 76.560763, 128, 0.5
500, 12093.437395, 72.27693, 128, 0.5
500, 11625.749157, 78.273711, 128, 0.5
600, 13594.071282, 98.833432, 128, 0.5
600, 13638.807283, 70.783349, 128, 0.5
600, 10243.866049, 116.081928, 128, 0.5
600, 12918.198115, 84.034768, 128, 0.5
600, 13230.075225, 73.55649, 128, 0.5
700, 14690.091541, 82.228041, 128, 0.5
700, 16768.007867, 70.37342, 128, 0.5
700, 17265.716230, 66.788362, 128, 0.5
700, 14100.210606, 90.287275, 128, 0.5
700, 13877.233689, 89.042163, 128, 0.5
800, 17563.675172, 83.017009, 128, 0.5
800, 17312.133163, 73.661192, 128, 0.5
800, 14444.250959, 122.795364, 128, 0.5
800, 16666.004471, 79.209314, 128, 0.5
800, 17698.491556, 76.282991, 128, 0.5
900, 16526.183912, 80.097701, 128, 0.5
900, 14964.649980, 91.343394, 128, 0.5
900, 14837.306787, 89.056026, 128, 0.5
900, 16587.794881, 96.400113, 128, 0.5
900, 15511.763184, 94.45615, 128, 0.5
1000, 17546.850340, 96.869534, 128, 0.5
1000, 15286.376942, 109.830923, 128, 0.5
1000, 16164.615217, 92.319058, 128, 0.5
1000, 16357.996266, 96.061937, 128, 0.5
1000, 20081.815445, 79.751912, 128, 0.5
1100, 18102.246040, 103.481376, 128, 0.5
1100, 17434.647397, 105.18113, 128, 0.5
1100, 19650.958921, 117.55358, 128, 0.5
1100, 18537.680404, 96.784397, 128, 0.5
1100, 21733.198217, 76.931594, 128, 0.5
1200, 18783.449226, 102.710978, 128, 0.5
1200, 20208.867130, 97.160654, 128, 0.5
1200, 17075.825852, 134.744428, 128, 0.5
1200, 18162.785630, 117.369008, 128, 0.5
1200, 21018.217853, 84.309008, 128, 0.5
1300, 20874.121279, 103.587349, 128, 0.5
1300, 18815.046367, 102.948799, 128, 0.5
1300, 12124.903662, 363.740826, 128, 0.5
1300, 21399.273500, 82.972908, 128, 0.5
1300, 20085.793171, 101.396153, 128, 0.5
1400, 21163.100916, 101.013872, 128, 0.5
1400, 17695.779030, 115.209403, 128, 0.5
1400, 22662.414853, 84.80774, 128, 0.5
1400, 18810.451642, 110.160992, 128, 0.5
1400, 20295.537323, 101.445567, 128, 0.5
1500, 21365.769420, 104.316648, 128, 0.5
1500, 18340.834955, 132.330705, 128, 0.5
1500, 17218.126083, 216.870376, 128, 0.5
1500, 20420.406591, 121.129817, 128, 0.5
1500, 21274.550310, 102.045749, 128, 0.5
1600, 15446.430168, 200.688573, 128, 0.5
1600, 20703.526021, 115.374461, 128, 0.5
1600, 16077.443864, 223.377629, 128, 0.5
1600, 18670.105496, 124.106493, 128, 0.5
1600, 19217.205801, 135.349973, 128, 0.5
1700, 21225.494869, 134.77163, 128, 0.5
1700, 23739.461818, 100.719339, 128, 0.5
1700, 19328.326954, 155.061412, 128, 0.5
1700, 19983.195771, 128.900866, 128, 0.5
1700, 21410.116107, 117.457548, 128, 0.5
1800, 21070.831321, 152.708423, 128, 0.5
1800, 20731.806309, 146.148306, 128, 0.5
1800, 17639.419440, 166.581391, 128, 0.5
1800, 18617.555467, 187.593032, 128, 0.5
1800, 22830.951294, 110.011623, 128, 0.5
1900, 22331.552441, 116.194978, 128, 0.5
1900, 22614.069420, 119.097825, 128, 0.5
1900, 19889.875250, 140.621291, 128, 0.5
1900, 20542.042210, 173.977512, 128, 0.5
1900, 20189.892236, 160.886649, 128, 0.5
2000, 20595.431598, 161.462428, 128, 0.5
2000, 18777.729637, 171.484164, 128, 0.5
2000, 20284.680603, 171.817581, 128, 0.5
2000, 20523.672842, 147.308201, 128, 0.5
2000, 19576.043390, 145.263531, 128, 0.5
2100, 21166.719484, 157.181862, 128, 0.5
2100, 21585.140727, 128.259417, 128, 0.5
2100, 19400.609178, 183.90735, 128, 0.5
2100, 20646.808602, 132.788693, 128, 0.5
2100, 20378.601774, 127.534505, 128, 0.5
2200, 21314.566284, 166.006908, 128, 0.5
2200, 20590.646313, 176.8363, 128, 0.5
2200, 19344.316387, 158.54704, 128, 0.5
2200, 23262.372644, 117.839269, 128, 0.5
2200, 20971.938403, 180.515275, 128, 0.5
2300, 22523.841791, 149.564658, 128, 0.5
2300, 21051.029042, 159.029336, 128, 0.5
2300, 24161.843353, 129.584284, 128, 0.5
2300, 21346.746513, 164.518026, 128, 0.5
2300, 18576.288816, 176.599138, 128, 0.5
2400, 21998.411943, 151.033458, 128, 0.5
2400, 20301.916953, 177.382816, 128, 0.5
2400, 22640.547493, 166.117771, 128, 0.5
2400, 20949.561632, 190.664447, 128, 0.5
2400, 22550.239713, 144.448864, 128, 0.5
2500, 23565.483145, 178.057311, 128, 0.5
2500, 23345.902098, 157.702679, 128, 0.5
2500, 18118.350063, 230.571621, 128, 0.5
2500, 19503.296405, 160.36253, 128, 0.5
2500, 23123.391934, 143.397482, 128, 0.5
2600, 21742.758309, 175.821779, 128, 0.5
2600, 23810.600786, 141.410993, 128, 0.5
2600, 19914.283983, 220.398041, 128, 0.5
2600, 21977.690815, 172.935375, 128, 0.5
2600, 19281.115226, 206.914886, 128, 0.5
2700, 19096.290400, 179.453439, 128, 0.5
2700, 22215.358812, 153.111855, 128, 0.5
2700, 20040.907942, 191.351512, 128, 0.5
2700, 19562.423601, 193.476775, 128, 0.5
2700, 19994.098862, 197.61065, 128, 0.5
2800, 20641.735029, 214.84771, 128, 0.5
2800, 22253.257753, 172.874545, 128, 0.5
2800, 19440.590061, 245.796284, 128, 0.5
2800, 23617.250711, 139.426115, 128, 0.5
2800, 18942.203592, 203.709416, 128, 0.5
2900, 20812.300856, 183.218502, 128, 0.5
2900, 21593.054314, 203.323182, 128, 0.5
2900, 22378.567648, 186.777768, 128, 0.5
2900, 23462.844418, 172.751072, 128, 0.5
2900, 18203.192503, 259.036654, 128, 0.5
3000, 18539.610793, 265.562013, 128, 0.5
3000, 23246.437044, 152.736882, 128, 0.5
3000, 20751.151123, 203.727676, 128, 0.5
3000, 19482.603955, 204.24239, 128, 0.5
3000, 19922.900566, 249.643902, 128, 0.5
100, 2351.292504, 60.831678, 128, 0.95
100, 2419.444358, 58.644229, 128, 0.95
100, 2607.249767, 57.83208, 128, 0.95
100, 2982.326958, 47.014652, 128, 0.95
100, 2924.233007, 45.565123, 128, 0.95
200, 4443.039853, 62.963869, 128, 0.95
200, 4328.377932, 65.965427, 128, 0.95
200, 4359.427602, 61.915188, 128, 0.95
200, 4270.956526, 62.126602, 128, 0.95
200, 4028.790924, 68.181211, 128, 0.95
300, 6007.169348, 66.733443, 128, 0.95
300, 5343.907418, 71.107043, 128, 0.95
300, 5023.845997, 79.268822, 128, 0.95
300, 5071.173252, 80.326519, 128, 0.95
300, 5385.218034, 71.332656, 128, 0.95
400, 6595.578923, 79.207577, 128, 0.95
400, 5636.843089, 140.924474, 128, 0.95
400, 7350.630095, 73.806945, 128, 0.95
400, 7209.875422, 75.838888, 128, 0.95
400, 7028.365061, 74.484495, 128, 0.95
500, 8000.914108, 78.809209, 128, 0.95
500, 7601.455257, 86.356289, 128, 0.95
500, 7727.514510, 83.746418, 128, 0.95
500, 7718.663705, 82.690128, 128, 0.95
500, 8231.464461, 78.123765, 128, 0.95
600, 9243.781531, 87.157812, 128, 0.95
600, 9240.159098, 78.806065, 128, 0.95
600, 7824.610155, 102.777599, 128, 0.95
600, 9017.182996, 90.542366, 128, 0.95
600, 9503.972615, 80.296939, 128, 0.95
700, 10361.891603, 82.312771, 128, 0.95
700, 10969.376709, 72.935878, 128, 0.95
700, 9810.580288, 95.440929, 128, 0.95
700, 9997.107877, 91.336755, 128, 0.95
700, 9410.467337, 93.241185, 128, 0.95
800, 12038.204165, 79.571865, 128, 0.95
800, 11462.360752, 95.379152, 128, 0.95
800, 11023.199807, 87.166169, 128, 0.95
800, 11849.904086, 79.09649, 128, 0.95
800, 11158.366558, 85.690011, 128, 0.95
900, 12171.125153, 100.441769, 128, 0.95
900, 12024.860572, 104.75428, 128, 0.95
900, 12878.707854, 92.120327, 128, 0.95
900, 4196.055263, 107.835452, 128, 0.95
900, 11617.265278, 102.155919, 128, 0.95
1000, 12157.396689, 119.754005, 128, 0.95
1000, 12199.917858, 103.390822, 128, 0.95
1000, 11357.938434, 115.264914, 128, 0.95
1000, 12735.427138, 102.925142, 128, 0.95
1000, 12420.240291, 98.48159, 128, 0.95
1100, 12767.575213, 105.80381, 128, 0.95
1100, 15049.216642, 108.149407, 128, 0.95
1100, 13125.612690, 130.941241, 128, 0.95
1100, 14103.347724, 95.974139, 128, 0.95
1100, 14490.653151, 93.11025, 128, 0.95
1200, 13456.118549, 118.746949, 128, 0.95
1200, 11285.309659, 192.682298, 128, 0.95
1200, 15436.917466, 97.355533, 128, 0.95
1200, 13834.077697, 126.809778, 128, 0.95
1200, 13529.288042, 112.200841, 128, 0.95
1300, 14247.004462, 147.238674, 128, 0.95
1300, 15831.584140, 117.215793, 128, 0.95
1300, 14578.925957, 112.5399, 128, 0.95
1300, 14341.753725, 113.173509, 128, 0.95
1300, 13368.474686, 117.05291, 128, 0.95
1400, 14262.711161, 110.267686, 128, 0.95
1400, 13251.133443, 133.037879, 128, 0.95
1400, 14084.200959, 174.688484, 128, 0.95
1400, 13755.318291, 164.430564, 128, 0.95
1400, 12786.013860, 139.973969, 128, 0.95
1500, 14679.201587, 120.80321, 128, 0.95
1500, 14845.522481, 122.893865, 128, 0.95
1500, 15717.357674, 105.347208, 128, 0.95
1500, 13960.132603, 150.57006, 128, 0.95
1500, 15575.795672, 123.971022, 128, 0.95
1600, 17337.296919, 119.016781, 128, 0.95
1600, 18743.356183, 98.156493, 128, 0.95
1600, 17932.370368, 108.980593, 128, 0.95
1600, 15404.469542, 128.335572, 128, 0.95
1600, 17797.222026, 126.737077, 128, 0.95
1700, 16907.924546, 131.381927, 128, 0.95
1700, 17798.513663, 140.267963, 128, 0.95
1700, 15952.383157, 156.756654, 128, 0.95
1700, 17820.680123, 124.760417, 128, 0.95
1700, 15860.309021, 174.120498, 128, 0.95
1800, 15293.236041, 153.473134, 128, 0.95
1800, 18240.273583, 109.685926, 128, 0.95
1800, 14971.303507, 173.031681, 128, 0.95
1800, 17748.679630, 154.367653, 128, 0.95
1800, 18964.243096, 106.285031, 128, 0.95
1900, 17979.692829, 115.409959, 128, 0.95
1900, 16182.336116, 135.210993, 128, 0.95
1900, 17384.049938, 117.483961, 128, 0.95
1900, 10400.709086, 392.576675, 128, 0.95
1900, 16196.019334, 202.205524, 128, 0.95
2000, 19388.509408, 109.684938, 128, 0.95
2000, 15690.022345, 182.649106, 128, 0.95
2000, 17046.585974, 171.896329, 128, 0.95
2000, 14866.840232, 231.62823, 128, 0.95
2000, 15650.807546, 181.771451, 128, 0.95
2100, 17835.148616, 128.37737, 128, 0.95
2100, 18525.510218, 144.232819, 128, 0.95
2100, 18693.698902, 131.29742, 128, 0.95
2100, 17580.591674, 144.911122, 128, 0.95
2100, 19629.179632, 118.465456, 128, 0.95
2200, 18937.380695, 158.08996, 128, 0.95
2200, 16369.616190, 209.594641, 128, 0.95
2200, 8140.198979, 868.978928, 128, 0.95
2200, 18934.273223, 128.597154, 128, 0.95
2200, 20441.350758, 121.022031, 128, 0.95
2300, 20559.443130, 115.617352, 128, 0.95
2300, 12650.618661, 382.317101, 128, 0.95
2300, 17608.410134, 143.028214, 128, 0.95
2300, 15357.417681, 202.274883, 128, 0.95
2300, 16093.232162, 189.120232, 128, 0.95
2400, 17031.234113, 162.775541, 128, 0.95
2400, 17110.418322, 152.799057, 128, 0.95
2400, 2689.604781, 369.801585, 128, 0.95
2400, 17325.126493, 176.118046, 128, 0.95
2400, 16469.193244, 167.828842, 128, 0.95
2500, 17935.389935, 182.238244, 128, 0.95
2500, 18865.239257, 146.219516, 128, 0.95
2500, 16439.230164, 216.55344, 128, 0.95
2500, 17476.186031, 167.375035, 128, 0.95
2500, 17976.516622, 138.397025, 128, 0.95
2600, 16603.864762, 232.954637, 128, 0.95
2600, 18810.378611, 177.585151, 128, 0.95
2600, 18826.671136, 155.195292, 128, 0.95
2600, 19536.323301, 185.353896, 128, 0.95
2600, 19730.188255, 175.450322, 128, 0.95
2700, 16505.116076, 245.717017, 128, 0.95
2700, 17399.353864, 227.039647, 128, 0.95
2700, 17610.375117, 204.319993, 128, 0.95
2700, 21075.484992, 135.547721, 128, 0.95
2700, 20230.842736, 193.327552, 128, 0.95
2800, 22342.294729, 133.302178, 128, 0.95
2800, 18547.847543, 162.553261, 128, 0.95
2800, 19623.892981, 207.051319, 128, 0.95
2800, 17209.066854, 196.714944, 128, 0.95
2800, 17116.135237, 228.627873, 128, 0.95
2900, 20968.709154, 170.892876, 128, 0.95
2900, 17276.941750, 185.890202, 128, 0.95
2900, 20415.062807, 170.745954, 128, 0.95
2900, 21240.885748, 142.513938, 128, 0.95
2900, 19581.592017, 228.979014, 128, 0.95
3000, 17232.664455, 237.978348, 128, 0.95
3000, 18947.937629, 216.667677, 128, 0.95
3000, 20321.198572, 214.347571, 128, 0.95
3000, 308.708741, 7004.653697, 128, 0.95
3000, 405.118803, 7099.221533, 128, 0.95
100, 266.387493, 5.928138, 1024, 0.05
100, 14591.177693, 5.136689, 1024, 0.05
100, 16033.627108, 5.372973, 1024, 0.05
100, 18853.559006, 4.765103, 1024, 0.05
100, 18722.422971, 4.975755, 1024, 0.05
200, 21668.230383, 13.068412, 1024, 0.05
200, 20997.153342, 8.743514, 1024, 0.05
200, 24045.767521, 15.111034, 1024, 0.05
200, 20049.609310, 11.01125, 1024, 0.05
200, 22200.385528, 9.920989, 1024, 0.05
300, 20732.342852, 19.442904, 1024, 0.05
300, 22567.693795, 22.509334, 1024, 0.05
300, 29182.705530, 12.431999, 1024, 0.05
300, 26247.834383, 15.35172, 1024, 0.05
300, 24145.305852, 18.609946, 1024, 0.05
400, 25669.848603, 41.118534, 1024, 0.05
400, 24715.029225, 17.005395, 1024, 0.05
400, 27032.650841, 28.771917, 1024, 0.05
400, 27932.957227, 37.719895, 1024, 0.05
400, 24510.645814, 27.460814, 1024, 0.05
500, 27694.969051, 33.160305, 1024, 0.05
500, 25177.176956, 30.32414, 1024, 0.05
500, 22490.779624, 60.09114, 1024, 0.05
500, 27635.832924, 25.810793, 1024, 0.05
500, 30889.001113, 28.697731, 1024, 0.05
600, 26852.257080, 30.493932, 1024, 0.05
600, 25800.691301, 43.724307, 1024, 0.05
600, 25727.873707, 45.648781, 1024, 0.05
600, 24890.341556, 42.630129, 1024, 0.05
600, 27884.137249, 42.377237, 1024, 0.05
700, 24078.363670, 65.926487, 1024, 0.05
700, 30779.930820, 43.159768, 1024, 0.05
700, 28427.234349, 35.215407, 1024, 0.05
700, 29714.887055, 40.777317, 1024, 0.05
700, 27140.484595, 33.961408, 1024, 0.05
800, 30831.710424, 44.474055, 1024, 0.05
800, 30166.486638, 47.526461, 1024, 0.05
800, 27079.394551, 41.177903, 1024, 0.05
800, 27173.356064, 46.324259, 1024, 0.05
800, 27730.828407, 46.877345, 1024, 0.05
900, 28878.237818, 42.849461, 1024, 0.05
900, 31632.810386, 49.776839, 1024, 0.05
900, 29956.991915, 47.884937, 1024, 0.05
900, 27812.826807, 43.665975, 1024, 0.05
900, 25027.736426, 60.795833, 1024, 0.05
1000, 24205.312657, 79.818186, 1024, 0.05
1000, 28774.940903, 65.998465, 1024, 0.05
1000, 27069.323723, 79.367063, 1024, 0.05
1000, 26648.485506, 84.065195, 1024, 0.05
1000, 30873.128631, 58.905709, 1024, 0.05
1100, 27378.407053, 67.154965, 1024, 0.05
1100, 30359.585335, 65.995795, 1024, 0.05
1100, 25844.586017, 69.198353, 1024, 0.05
1100, 30100.842760, 85.111126, 1024, 0.05
1100, 28597.947121, 76.876447, 1024, 0.05
1200, 25800.310140, 90.5435, 1024, 0.05
1200, 27170.025736, 89.354394, 1024, 0.05
1200, 28437.271033, 82.271033, 1024, 0.05
1200, 27076.315434, 75.258728, 1024, 0.05
1200, 25491.003114, 72.392246, 1024, 0.05
1300, 30732.419666, 75.183578, 1024, 0.05
1300, 27607.288965, 86.264701, 1024, 0.05
1300, 28090.450002, 77.061457, 1024, 0.05
1300, 30481.993505, 76.921274, 1024, 0.05
1300, 28457.255461, 89.088626, 1024, 0.05
1400, 31824.055845, 87.846262, 1024, 0.05
1400, 32634.534080, 73.541003, 1024, 0.05
1400, 33017.240361, 78.351597, 1024, 0.05
1400, 25387.047563, 103.869797, 1024, 0.05
1400, 30645.133161, 79.639603, 1024, 0.05
1500, 28399.128705, 98.491333, 1024, 0.05
1500, 25824.145985, 120.297355, 1024, 0.05
1500, 28207.557606, 99.582252, 1024, 0.05
1500, 27628.183978, 94.831188, 1024, 0.05
1500, 23312.060317, 130.828046, 1024, 0.05
1600, 27614.082494, 94.60013, 1024, 0.05
1600, 27008.101137, 112.289453, 1024, 0.05
1600, 28714.263244, 107.645963, 1024, 0.05
1600, 28068.516146, 93.118512, 1024, 0.05
1600, 29572.612144, 88.054882, 1024, 0.05
1700, 28485.661581, 83.318843, 1024, 0.05
1700, 27476.931330, 94.133234, 1024, 0.05
1700, 28512.717221, 111.107456, 1024, 0.05
1700, 24296.738910, 120.645946, 1024, 0.05
1700, 20022.813112, 191.793779, 1024, 0.05
1800, 28418.374029, 90.986396, 1024, 0.05
1800, 29409.325289, 99.093226, 1024, 0.05
1800, 26836.669237, 103.502171, 1024, 0.05
1800, 27110.935152, 141.222377, 1024, 0.05
1800, 30966.245551, 75.356321, 1024, 0.05
1900, 25978.037118, 125.821089, 1024, 0.05
1900, 30058.058673, 88.574919, 1024, 0.05
1900, 29143.008142, 79.25223, 1024, 0.05
1900, 27752.939822, 105.803388, 1024, 0.05
1900, 29033.377311, 94.864299, 1024, 0.05
2000, 29457.675099, 97.605244, 1024, 0.05
2000, 28026.078243, 93.128873, 1024, 0.05
2000, 29482.628023, 93.45721, 1024, 0.05
2000, 24315.996431, 173.702321, 1024, 0.05
2000, 26645.397103, 117.616604, 1024, 0.05
2100, 31138.816714, 87.096262, 1024, 0.05
2100, 32405.495723, 77.720249, 1024, 0.05
2100, 27119.125851, 120.098848, 1024, 0.05
2100, 28316.589300, 129.976751, 1024, 0.05
2100, 25972.659272, 140.755455, 1024, 0.05
2200, 26232.130928, 116.690515, 1024, 0.05
2200, 30125.392094, 94.28328, 1024, 0.05
2200, 28763.793095, 110.018716, 1024, 0.05
2200, 28569.805235, 117.328176, 1024, 0.05
2200, 24185.792959, 123.564817, 1024, 0.05
2300, 25682.605318, 153.658222, 1024, 0.05
2300, 31327.001378, 81.278099, 1024, 0.05
2300, 29849.001572, 109.083269, 1024, 0.05
2300, 31774.414974, 101.916348, 1024, 0.05
2300, 26933.372920, 158.684801, 1024, 0.05
2400, 19981.530352, 186.821129, 1024, 0.05
2400, 25103.109453, 202.211655, 1024, 0.05
2400, 28999.902714, 118.210965, 1024, 0.05
2400, 31091.844435, 99.190041, 1024, 0.05
2400, 30578.517542, 111.695556, 1024, 0.05
2500, 28919.546706, 117.176918, 1024, 0.05
2500, 28803.680050, 89.587555, 1024, 0.05
2500, 26362.191092, 131.603577, 1024, 0.05
2500, 28683.275480, 128.632568, 1024, 0.05
2500, 25559.947979, 141.933903, 1024, 0.05
2600, 26397.075586, 167.200661, 1024, 0.05
2600, 27950.587799, 122.031543, 1024, 0.05
2600, 28761.515151, 103.699979, 1024, 0.05
2600, 30735.909355, 110.9191, 1024, 0.05
2600, 28283.042308, 100.918687, 1024, 0.05
2700, 26065.486109, 125.907495, 1024, 0.05
2700, 27689.845136, 155.663492, 1024, 0.05
2700, 30100.985012, 105.007724, 1024, 0.05
2700, 27625.965882, 123.86989, 1024, 0.05
2700, 28601.046099, 126.645634, 1024, 0.05
2800, 27901.497357, 143.448995, 1024, 0.05
2800, 27709.275369, 159.134984, 1024, 0.05
2800, 27825.306725, 98.925482, 1024, 0.05
2800, 29286.570817, 117.129724, 1024, 0.05
2800, 27079.152639, 149.603389, 1024, 0.05
2900, 29373.929530, 128.646167, 1024, 0.05
2900, 30609.749735, 107.535646, 1024, 0.05
2900, 24269.256803, 190.648723, 1024, 0.05
2900, 31949.666955, 116.024117, 1024, 0.05
2900, 29027.128952, 99.939597, 1024, 0.05
3000, 26074.996692, 166.086076, 1024, 0.05
3000, 24788.176173, 194.931558, 1024, 0.05
3000, 28447.257916, 142.956513, 1024, 0.05
3000, 28730.937318, 157.608341, 1024, 0.05
3000, 28958.117903, 120.048569, 1024, 0.05
100, 4079.146120, 54.646728, 1024, 0.5
100, 3655.300735, 60.158995, 1024, 0.5
100, 3682.119859, 62.952839, 1024, 0.5
100, 3715.860322, 60.089535, 1024, 0.5
100, 3633.850608, 64.002762, 1024, 0.5
200, 5836.042393, 73.659282, 1024, 0.5
200, 5591.947008, 78.713711, 1024, 0.5
200, 4305.336902, 102.213532, 1024, 0.5
200, 5210.852194, 81.836063, 1024, 0.5
200, 5476.293068, 79.861316, 1024, 0.5
300, 7477.457447, 85.12694, 1024, 0.5
300, 6206.915630, 96.215522, 1024, 0.5
300, 8199.241079, 79.020152, 1024, 0.5
300, 7032.322643, 80.625719, 1024, 0.5
300, 7397.101338, 82.616249, 1024, 0.5
400, 8132.314911, 100.087912, 1024, 0.5
400, 7032.371979, 118.738543, 1024, 0.5
400, 7975.430258, 96.207155, 1024, 0.5
400, 8944.200013, 84.686766, 1024, 0.5
400, 8828.910607, 89.349556, 1024, 0.5
500, 9626.366532, 101.597964, 1024, 0.5
500, 9662.915400, 96.825783, 1024, 0.5
500, 8305.117637, 116.884466, 1024, 0.5
500, 9422.475511, 94.311579, 1024, 0.5
500, 10899.040393, 86.655578, 1024, 0.5
600, 9914.151695, 115.315786, 1024, 0.5
600, 8445.063779, 153.019081, 1024, 0.5
600, 9283.965930, 116.515726, 1024, 0.5
600, 10290.496116, 108.499927, 1024, 0.5
600, 10419.654524, 116.664112, 1024, 0.5
700, 10738.846722, 127.656889, 1024, 0.5
700, 10558.102301, 124.242115, 1024, 0.5
700, 10376.166866, 126.169735, 1024, 0.5
700, 11378.204927, 117.483345, 1024, 0.5
700, 10967.360191, 130.590797, 1024, 0.5
800, 9416.192576, 150.846635, 1024, 0.5
800, 12309.576483, 118.081947, 1024, 0.5
800, 12586.902952, 108.955787, 1024, 0.5
800, 12482.874713, 122.6297, 1024, 0.5
800, 6756.164259, 219.528888, 1024, 0.5
900, 10979.692813, 149.365969, 1024, 0.5
900, 12231.640244, 131.713028, 1024, 0.5
900, 11620.679158, 143.543962, 1024, 0.5
900, 11798.881203, 136.432281, 1024, 0.5
900, 12555.835707, 136.80688, 1024, 0.5
1000, 12842.392949, 143.644534, 1024, 0.5
1000, 12165.611175, 144.488435, 1024, 0.5
1000, 14228.946582, 122.440694, 1024, 0.5
1000, 12627.562755, 140.726305, 1024, 0.5
1000, 12137.103930, 142.767769, 1024, 0.5
1100, 12357.645500, 142.71967, 1024, 0.5
1100, 12460.568888, 168.046545, 1024, 0.5
1100, 14604.288756, 132.282791, 1024, 0.5
1100, 13042.604429, 146.458257, 1024, 0.5
1100, 13733.525407, 128.148142, 1024, 0.5
1200, 10578.022365, 309.927863, 1024, 0.5
1200, 13733.162758, 144.883136, 1024, 0.5
1200, 14279.138559, 140.22612, 1024, 0.5
1200, 15742.505480, 125.308874, 1024, 0.5
1200, 14418.104098, 137.802217, 1024, 0.5
1300, 12109.903218, 263.859309, 1024, 0.5
1300, 14369.428689, 150.523653, 1024, 0.5
1300, 15370.632437, 126.793809, 1024, 0.5
1300, 13769.892955, 157.61839, 1024, 0.5
1300, 14975.447118, 131.679338, 1024, 0.5
1400, 14008.287594, 186.229286, 1024, 0.5
1400, 14629.212971, 151.219615, 1024, 0.5
1400, 11954.423369, 174.762757, 1024, 0.5
1400, 13849.541054, 152.148897, 1024, 0.5
1400, 14420.514516, 159.120918, 1024, 0.5
1500, 14266.234151, 159.819668, 1024, 0.5
1500, 15562.132220, 147.533289, 1024, 0.5
1500, 14465.604116, 156.113878, 1024, 0.5
1500, 13106.634036, 214.865992, 1024, 0.5
1500, 14087.306825, 168.300926, 1024, 0.5
1600, 13953.396195, 183.756031, 1024, 0.5
1600, 15386.976102, 166.369138, 1024, 0.5
1600, 17447.961581, 142.394445, 1024, 0.5
1600, 14926.580405, 172.749478, 1024, 0.5
1600, 15450.590022, 139.838365, 1024, 0.5
1700, 14327.206900, 174.982166, 1024, 0.5
1700, 14318.956254, 158.628819, 1024, 0.5
1700, 15625.769325, 163.386765, 1024, 0.5
1700, 13126.469089, 176.250385, 1024, 0.5
1700, 13695.712669, 192.251806, 1024, 0.5
1800, 14881.335487, 150.682317, 1024, 0.5
1800, 15429.900052, 156.552261, 1024, 0.5
1800, 16442.894520, 152.456013, 1024, 0.5
1800, 17346.142203, 143.962654, 1024, 0.5
1800, 15534.900635, 175.517627, 1024, 0.5
1900, 16285.169950, 165.393269, 1024, 0.5
1900, 15603.669345, 184.232068, 1024, 0.5
1900, 16598.766480, 144.02672, 1024, 0.5
1900, 17018.779803, 163.114654, 1024, 0.5
1900, 15940.232849, 167.073636, 1024, 0.5
2000, 14568.272019, 185.047518, 1024, 0.5
2000, 16216.166560, 170.853466, 1024, 0.5
2000, 13580.173852, 221.453554, 1024, 0.5
2000, 17140.054577, 158.510885, 1024, 0.5
2000, 14958.947040, 197.819594, 1024, 0.5
2100, 14702.828727, 196.729848, 1024, 0.5
2100, 14587.876238, 223.628801, 1024, 0.5
2100, 17094.819645, 156.226567, 1024, 0.5
2100, 16574.509136, 171.00805, 1024, 0.5
2100, 16695.060373, 174.549119, 1024, 0.5
2200, 15430.538686, 201.607944, 1024, 0.5
2200, 16029.322607, 203.598881, 1024, 0.5
2200, 15983.686078, 188.746372, 1024, 0.5
2200, 18734.076866, 156.827087, 1024, 0.5
2200, 16963.606541, 163.579371, 1024, 0.5
2300, 15311.035213, 229.984393, 1024, 0.5
2300, 15275.858347, 203.321956, 1024, 0.5
2300, 14164.080106, 272.322576, 1024, 0.5
